Source	Target
TARDBP	PPP2R5B
TARDBP	C21orf2
TARDBP	VEPH1
TARDBP	LOC113230
TARDBP	TNFRSF10C
TARDBP	GZMM
TARDBP	MYL7
TARDBP	TANC1
TARDBP	XG
TARDBP	POLN
TARDBP	CHST5
TARDBP	SLC26A7
TARDBP	FAM129C
TARDBP	ZNF540
TARDBP	B3GNT3
TARDBP	H3F3C
TARDBP	PAPOLB
TARDBP	CC2D2A
TARDBP	PANX2
TARDBP	NDUFB7
TARDBP	SLC2A3
TARDBP	F12
TARDBP	LMTK3
TARDBP	LYL1
TARDBP	SYT1
TARDBP	DPY19L2
TARDBP	PTP4A3
TARDBP	HIST1H3F
TARDBP	MAP1LC3A
TARDBP	LRRC4B
TARDBP	KALRN
TARDBP	PGM1
TARDBP	PIK3R5
TARDBP	ROPN1L
TARDBP	SYNPO
TARDBP	MAFK
TARDBP	ASCL1
TARDBP	SLC37A1
TARDBP	TRPM2
TARDBP	EXOSC4
TARDBP	LOC728752
TARDBP	SLC4A1
TARDBP	RFX1
TARDBP	DCN
TARDBP	ULK1
TARDBP	MARVELD3
TARDBP	FREM1
TARDBP	REPS2
TARDBP	TSSC4
TARDBP	SV2B
TARDBP	PRSS45
TARDBP	SYCE1L
TARDBP	C10orf105
TARDBP	PLA2G3
TARDBP	RNASE6
TARDBP	HPS6
TARDBP	HES4
TARDBP	CCDC155
TARDBP	UBASH3A
TARDBP	ZNF862
TARDBP	CES3
TARDBP	ISG15
TARDBP	TNFRSF9
TARDBP	CPNE5
TARDBP	SLC5A11
TARDBP	ZNF362
TARDBP	ZNF534
TARDBP	PCNXL3
TARDBP	TMEM104
TARDBP	FAM195A
TARDBP	PLAC1
TARDBP	PCDHGB2
TARDBP	TNXB
TARDBP	SERINC2
TARDBP	GFI1B
TARDBP	CCDC87
TARDBP	SLC26A11
TARDBP	SLC9A3R2
TARDBP	POLR2L
TARDBP	CCDC154
TARDBP	MLC1
TARDBP	SDCBP2
TARDBP	ICAM5
TARDBP	AGPAT2
TARDBP	CD101
TARDBP	FRAS1
TARDBP	PRSS23
TARDBP	FRMD6
TARDBP	ZBTB45
TARDBP	DNAH1
TARDBP	BATF
TARDBP	TRABD
TARDBP	SIRPA
TARDBP	SLC16A13
TARDBP	ADCK5
TARDBP	MLXIPL
TARDBP	IFI27L2
TARDBP	ABAT
TARDBP	GIPC1
TARDBP	FBXO43
TARDBP	MZT2B
TARDBP	GRIN2D
TARDBP	CASKIN1
TARDBP	FAM195B
TARDBP	TREML2
TARDBP	FAM83H
TARDBP	KIFC2
TARDBP	PLEKHB1
TARDBP	ACSBG2
TARDBP	GIMAP6
TARDBP	TMEM191A
TARDBP	KEL
TARDBP	PPARD
TARDBP	ASPSCR1
TARDBP	SLAIN1
TARDBP	ZNF408
TARDBP	PCDHGA6
TARDBP	TCIRG1
TARDBP	PNPLA2
TARDBP	ZNF541
TARDBP	PCDHGA1
TARDBP	UBXN6
TARDBP	CPLX1
TARDBP	ZNF213
TARDBP	ALCAM
TARDBP	NUMBL
TARDBP	ZNF606
TARDBP	NDUFA4L2
TARDBP	ANKAR
TARDBP	DUSP6
TARDBP	NUBP2
TARDBP	PLA2G6
TARDBP	C6orf223
TARDBP	RECQL4
TARDBP	ADRM1
TARDBP	OSGIN1
TARDBP	SAMD9
TARDBP	EGFL7
TARDBP	QRICH2
TARDBP	CSF1
TARDBP	YPEL4
TARDBP	AFAP1
TARDBP	KLF1
TARDBP	C12orf75
TARDBP	TMEM150B
TARDBP	CDC42EP1
TARDBP	TGFB1I1
TARDBP	THAP8
TARDBP	FASN
TARDBP	ATP5J2-PTCD1
TARDBP	SNCG
TARDBP	NFIC
TARDBP	ZC3H12A
TARDBP	POU2F2
TARDBP	LAMC3
TARDBP	ARHGEF10L
TARDBP	IGSF9
TARDBP	DOCK3
TARDBP	NINL
TARDBP	WNT2
TARDBP	PLEKHA1
TARDBP	ABCC3
TARDBP	MDGA2
TARDBP	CACNA2D4
TARDBP	SLC25A27
TARDBP	PSD3
TARDBP	KRTCAP3
TARDBP	CLSTN2
TARDBP	EN2
TARDBP	WDR72
TARDBP	TBC1D16
TARDBP	SLC16A4
TARDBP	OR2A20P
TARDBP	LOC100128398
TARDBP	LRRN4CL
TARDBP	KCNJ12
TARDBP	KCND2
TARDBP	POU3F1
TARDBP	ZNF470
TARDBP	CACNA1E
TARDBP	ELFN1
TARDBP	SHISA9
TARDBP	FCGBP
TARDBP	CTDSP1
TARDBP	GTF2IRD2B
TARDBP	ZBTB7A
TARDBP	CDK3
TARDBP	MAP3K11
TARDBP	ANKLE1
TARDBP	RSC1A1
TARDBP	ARSA
TARDBP	IRF2BP1
TARDBP	MBD3
TARDBP	INHA
TARDBP	SNAPC4
TARDBP	COMTD1
TARDBP	ALDH3A2
TARDBP	PMFBP1
TARDBP	EMILIN1
TARDBP	TET1
TARDBP	HLA-DMA
TARDBP	FAS
TARDBP	DTNA
TARDBP	CDC42EP2
TARDBP	MYL9
TARDBP	TSPO
TARDBP	EPOR
TARDBP	AKAP13
TARDBP	SH2B1
TARDBP	MICALL2
TARDBP	DMPK
TARDBP	DNASE1L2
TARDBP	JAK3
TARDBP	FOXH1
TARDBP	TMOD4
TARDBP	RHBDL1
TARDBP	DGCR14
TARDBP	ARRDC3
TARDBP	APOD
TARDBP	ARHGDIA
TARDBP	CSNK1G2
TARDBP	ZNF613
TARDBP	TINAGL1
TARDBP	RNF208
TARDBP	B3GAT3
TARDBP	FHDC1
TARDBP	HTR7
TARDBP	NEURL2
TARDBP	FBXO32
TARDBP	SART1
TARDBP	MXD3
TARDBP	EXD3
TARDBP	VPS18
TARDBP	DOK3
TARDBP	FAM186B
TARDBP	ACOT11
TARDBP	ZNF646
TARDBP	GPR137
TARDBP	ZNF630
TARDBP	NLRX1
TARDBP	EPSTI1
TARDBP	IFI27
TARDBP	SIGLEC8
TARDBP	NUDT14
TARDBP	FIZ1
TARDBP	RHBDD3
TARDBP	MCOLN1
TARDBP	CARD9
TARDBP	PHLDB1
TARDBP	SLCO3A1
TARDBP	ADSS
TARDBP	PKD1
TARDBP	FLT1
TARDBP	NRXN2
TARDBP	B3GNT8
TARDBP	CLDN15
TARDBP	DPP7
TARDBP	CCDC144B
TARDBP	TP53I11
TARDBP	FLJ44511
TARDBP	KLC2
TARDBP	AHDC1
TARDBP	GGT5
TARDBP	GRIN3B
TARDBP	OR4F21
TARDBP	NLRP11
TARDBP	PRR12
TARDBP	NOC4L
TARDBP	WDR90
TARDBP	MED16
TARDBP	CPA5
TARDBP	EREG
TARDBP	THAP7
TARDBP	ATP4A
TARDBP	OR2AG2
TARDBP	DBN1
TARDBP	AP3B2
TARDBP	ESRRA
TARDBP	PPAN
TARDBP	LGI4
TARDBP	RASSF7
TARDBP	PANK1
TARDBP	EID3
TARDBP	C9orf142
TARDBP	SYTL2
TARDBP	NLRC5
TARDBP	PPP1R12C
TARDBP	ZNF219
TARDBP	FHL1
TARDBP	PDLIM4
TARDBP	TMEM115
TARDBP	EPPK1
TARDBP	GLIS2
TARDBP	SLC24A2
TARDBP	GLIS3
TARDBP	CASZ1
TARDBP	NLGN3
TARDBP	ZNF425
TARDBP	SORCS1
TARDBP	LZTS2
TARDBP	RBM42
TARDBP	ARHGAP44
TARDBP	GFPT2
TARDBP	CLIC4
TARDBP	EPN1
TARDBP	FAM57B
TARDBP	SCUBE2
TARDBP	PANX3
TARDBP	ST8SIA4
TARDBP	SNX15
TARDBP	MAPK8IP3
TARDBP	LOC146880
TARDBP	SLC2A14
TARDBP	KCNK6
TARDBP	SEPT5
TARDBP	RNF215
TARDBP	SEMA4D
TARDBP	CIC
TARDBP	BAD
TARDBP	FTCD
TARDBP	GLB1L3
TARDBP	CHMP1A
TARDBP	SNPH
TARDBP	FKBP8
TARDBP	CDHR4
TARDBP	RELL2
TARDBP	B3GALT6
TARDBP	SELO
TARDBP	PDLIM2
TARDBP	ZNF449
TARDBP	NR1H2
TARDBP	TRIM62
TARDBP	GUCY1B2
TARDBP	FGD3
TARDBP	SEMA3D
TARDBP	XKR6
TARDBP	AHNAK2
TARDBP	ZCWPW2
TARDBP	NOL12
TARDBP	SELM
TARDBP	COL4A2
TARDBP	THPO
TARDBP	PTPN22
TARDBP	RABAC1
TARDBP	RPS6KL1
TARDBP	NR4A1
TARDBP	GPR68
TARDBP	DLX4
TARDBP	TIMM13
TARDBP	ARHGAP33
TARDBP	REEP1
TARDBP	ENPP3
TARDBP	ANKDD1A
TARDBP	GPNMB
TARDBP	ZER1
TARDBP	OSBPL5
TARDBP	ADAM22
TARDBP	KLF8
TARDBP	SASH1
TARDBP	LOC440173
TARDBP	SLC10A3
TARDBP	PHRF1
TARDBP	ARSG
TARDBP	HPSE
TARDBP	ZSCAN18
TARDBP	ATG4D
TARDBP	C19orf60
TARDBP	H1FX
TARDBP	C2orf16
TARDBP	ZNF787
TARDBP	NACC1
TARDBP	IL18BP
TARDBP	ROBO3
TARDBP	FCRLB
TARDBP	ACSF2
TARDBP	PLAT
TARDBP	IMMP1L
TARDBP	FBXW9
TARDBP	SLC7A5P1
TARDBP	ZYX
TARDBP	SIRT7
TARDBP	LRRC56
TARDBP	CCNG2
TARDBP	B4GALT7
TARDBP	GNA15
TARDBP	TFPI2
TARDBP	ACTA2
TARDBP	ELOVL3
TARDBP	ANKRD31
TARDBP	PDE1C
TARDBP	LIPC
TARDBP	KLK7
TARDBP	GRIK1
TARDBP	ZNF135
TARDBP	ZDBF2
TARDBP	FAM166B
TARDBP	ARHGEF18
TARDBP	FAM3A
TARDBP	PYCRL
TARDBP	ZBTB20
TARDBP	WDR24
TARDBP	SHARPIN
TARDBP	SLC2A9
TARDBP	RPS6KA4
TARDBP	ATG2A
TARDBP	A1BG
TARDBP	DAPK3
TARDBP	ZNF516
TARDBP	KRCC1
TARDBP	C9orf72
TARDBP	FLT3LG
TARDBP	REN
TARDBP	TUBG2
TARDBP	TSPAN32
TARDBP	MAMSTR
TARDBP	ARRDC2
TARDBP	HIST1H2AM
TARDBP	ACTN2
TARDBP	LARGE
TARDBP	OR1F1
TARDBP	SNAI3
TARDBP	KISS1R
TARDBP	PPDPF
TARDBP	C8orf22
TARDBP	COL5A1
TARDBP	AMDHD2
TARDBP	PRRT2
TARDBP	SLC39A4
TARDBP	SLC8A2
TARDBP	PRDM11
TARDBP	TBC1D30
TARDBP	MYO1D
TARDBP	PDLIM7
TARDBP	SREBF1
TARDBP	ZC3H3
TARDBP	C9orf135
TARDBP	RNF125
TARDBP	MAP1S
TARDBP	ZNF804A
TARDBP	CRIP2
TARDBP	FGFR3
TARDBP	SLC39A13
TARDBP	GUK1
TARDBP	MAP3K6
TARDBP	HDAC9
TARDBP	LRFN1
TARDBP	CACNB3
TARDBP	CATSPER1
TARDBP	CLCN7
TARDBP	FKBP11
TARDBP	PHLDB3
TARDBP	TRAPPC6A
TARDBP	APAF1
TARDBP	GIGYF1
TARDBP	FOXP4
TARDBP	CD70
TARDBP	SERPING1
TARDBP	WBSCR27
TARDBP	PLXNB2
TARDBP	SAMD13
TARDBP	B4GALNT4
TARDBP	MIDN
TARDBP	DGKQ
TARDBP	RAB40C
TARDBP	TAS2R3
TARDBP	GPATCH3
TARDBP	TONSL
TARDBP	CD72
TARDBP	GLI4
TARDBP	RAVER1
TARDBP	COX6B2
TARDBP	TAF4B
TARDBP	CTSD
TARDBP	TELO2
TARDBP	CELSR3
TARDBP	PITPNM3
TARDBP	ANXA1
TARDBP	ARHGAP39
TARDBP	HPD
TARDBP	FBXL14
TARDBP	ZFP57
TARDBP	TBL3
TARDBP	CPSF1
TARDBP	BTF3L4
TARDBP	REC8
TARDBP	PQLC2
TARDBP	TMEM160
TARDBP	P2RX1
TARDBP	MPP2
TARDBP	SYT15
TARDBP	C11orf85
TARDBP	AGER
TARDBP	PRTN3
TARDBP	CMTM7
TARDBP	PTAFR
TARDBP	AIF1L
TARDBP	MLLT1
TARDBP	GSDMD
TARDBP	FAM47E
TARDBP	PEX16
TARDBP	C1orf61
TARDBP	CD79A
TARDBP	TMEM102
TARDBP	ZNF594
TARDBP	BLVRB
TARDBP	SIPA1
TARDBP	NCKAP5L
TARDBP	RDH5
TARDBP	UNKL
TARDBP	MUC4
TARDBP	ZNF414
TARDBP	FURIN
TARDBP	LCN2
TARDBP	KLHL18
TARDBP	NCDN
TARDBP	FERMT3
TARDBP	SSNA1
TARDBP	SCN4A
TARDBP	FOXP3
TARDBP	FGFR1
TARDBP	LAG3
TARDBP	HNF4A
TARDBP	RRN3P2
TARDBP	SPOCK2
TARDBP	FRMD4B
TARDBP	DLGAP3
TARDBP	KIAA1683
TARDBP	SYPL2
TARDBP	IL17RD
TARDBP	HSPB8
TARDBP	ADCY1
TARDBP	PYGO1
TARDBP	TRIM72
TARDBP	NAALADL2
TARDBP	IL17REL
TARDBP	SLC4A5
TARDBP	H1F0
TARDBP	DNM3
TARDBP	LOC401127
TARDBP	RAB3IL1
TARDBP	H2AFX
TARDBP	LAMA5
TARDBP	RBM38
TARDBP	RPLP1
TARDBP	PKMYT1
TARDBP	ZNF319
TARDBP	FLJ37453
TARDBP	ANO9
TARDBP	NOTUM
TARDBP	INTS5
TARDBP	WDR83
TARDBP	CTH
TARDBP	SF3A2
TARDBP	TMPRSS13
TARDBP	BATF3
TARDBP	COPE
TARDBP	RASGEF1C
TARDBP	PPP1R14C
TARDBP	TST
TARDBP	PHF23
TARDBP	ELL
TARDBP	B9D2
TARDBP	KRT79
TARDBP	TC2N
TARDBP	KDM6B
TARDBP	POU6F2
TARDBP	MAGI1
TARDBP	TMEM156
TARDBP	FAM156B
TARDBP	PDCD1
TARDBP	CYB5D2
TARDBP	CLN3
TARDBP	MYOM1
TARDBP	PCP2
TARDBP	SCN8A
TARDBP	DOPEY2
TARDBP	FBXO24
TARDBP	NPAS1
TARDBP	LRRC29
TARDBP	ZNF557
TARDBP	ZNF687
TARDBP	SCARNA13
TARDBP	TRIM61
TARDBP	TMC6
TARDBP	SEMA6B
TARDBP	LYPLA2
TARDBP	MAP3K12
TARDBP	C5
TARDBP	CYP26A1
TARDBP	MAMDC4
TARDBP	GDF11
TARDBP	ZAP70
TARDBP	EEF1A2
TARDBP	CDK6
TARDBP	TGM1
TARDBP	SLC22A17
TARDBP	ATP6V0C
TARDBP	NOTCH1
TARDBP	ZNF528
TARDBP	TMEM8A
TARDBP	TCF24
TARDBP	HEXIM2
TARDBP	C10orf54
TARDBP	ATN1
TARDBP	CMKLR1
TARDBP	MEIG1
TARDBP	ASB6
TARDBP	LGR6
TARDBP	ZNF784
TARDBP	CTXN1
TARDBP	KNDC1
TARDBP	CD14
TARDBP	SP5
TARDBP	SCRT2
TARDBP	ZBTB7B
TARDBP	POLR3H
TARDBP	PUSL1
TARDBP	CYHR1
TARDBP	SELENBP1
TARDBP	ZNF598
TARDBP	PPP1R10
TARDBP	USH1G
TARDBP	ZNF444
TARDBP	DOLK
TARDBP	CHST2
TARDBP	SLC35E4
TARDBP	ZNF513
TARDBP	MYO1G
TARDBP	TMEM54
TARDBP	ST6GALNAC4
TARDBP	ZNF324
TARDBP	INTS1
TARDBP	CGB2
TARDBP	ADHFE1
TARDBP	SCO2
TARDBP	LRP10
TARDBP	RPS19BP1
TARDBP	TEF
TARDBP	HSPB1
TARDBP	TPH2
TARDBP	TMEM100
TARDBP	CCDC157
TARDBP	UBTD1
TARDBP	SCAF1
TARDBP	SLC4A2
TARDBP	LRRC8A
TARDBP	C4orf47
TARDBP	TMEM145
TARDBP	SLFN13
TARDBP	HYAL1
TARDBP	CBX4
TARDBP	ICAM4
TARDBP	TSSK3
TARDBP	RTKN
TARDBP	CAPS
TARDBP	SLC38A10
TARDBP	DNAH7
TARDBP	KLHL29
TARDBP	CXADR
TARDBP	CXorf58
TARDBP	COL8A2
TARDBP	NLRP6
TARDBP	TMEM198
TARDBP	PCDHGB3
TARDBP	CCL5
TARDBP	ZNF335
TARDBP	SIGIRR
TARDBP	HYAL2
TARDBP	SLC30A8
TARDBP	CNR1
TARDBP	CES2
TARDBP	PIK3C2B
TARDBP	CHRM4
TARDBP	SBF1
TARDBP	ABTB1
TARDBP	SAP25
TARDBP	C22orf23
TARDBP	CCDC64B
TARDBP	BAHCC1
TARDBP	RABEP2
TARDBP	TICAM1
TARDBP	CDH23
TARDBP	ZNF778
TARDBP	SYNGR4
TARDBP	TMEM86A
TARDBP	PRKD2
TARDBP	BMF
TARDBP	LSR
TARDBP	ZNF415
TARDBP	PIN1
TARDBP	ZNF549
TARDBP	CD109
TARDBP	ASB9
TARDBP	OBSL1
TARDBP	AKT1S1
TARDBP	GUSBP3
TARDBP	GRINA
TARDBP	PRRT3
TARDBP	RNH1
TARDBP	PLXNA3
TARDBP	HOOK3
TARDBP	TMEM92
TARDBP	RFPL4A
TARDBP	GBP4
TARDBP	GRID1
TARDBP	CD3E
TARDBP	PUF60
TARDBP	ZNF276
TARDBP	CDH26
TARDBP	FNTB
TARDBP	CCDC124
TARDBP	TP53I13
TARDBP	SCG5
TARDBP	TMEM222
TARDBP	COL6A2
TARDBP	XYLT2
TARDBP	NPRL3
TARDBP	FAM89B
TARDBP	PPP1R3F
TARDBP	PARP10
TARDBP	ZNF565
TARDBP	CCDC130
TARDBP	GPR176
TARDBP	TTLL1
TARDBP	FOSL1
TARDBP	XAB2
TARDBP	KCNK2
TARDBP	TULP1
TARDBP	RASGRF2
TARDBP	XPNPEP2
TARDBP	LBP
TARDBP	GATA6
TARDBP	SLC25A48
TARDBP	GOLGA7B
TARDBP	ALS2CR11
TARDBP	TSPAN33
TARDBP	HSF2BP
TARDBP	NEUROG2
TARDBP	HUS1B
TARDBP	KIF4B
TARDBP	CD302
TARDBP	PIK3CG
TARDBP	PLEKHA4
TARDBP	MXD4
TARDBP	ZNF574
TARDBP	HS3ST3A1
TARDBP	NAGLU
TARDBP	HDAC5
TARDBP	ACP2
TARDBP	MEPCE
TARDBP	RAB11B
TARDBP	MON1A
TARDBP	NCLN
TARDBP	PRSS2
TARDBP	NARS2
TARDBP	LRCH4
TARDBP	CHERP
TARDBP	ZFP36
TARDBP	OSBP2
TARDBP	PRICKLE3
TARDBP	PTPN6
TARDBP	LAMB3
TARDBP	TFEB
TARDBP	BRMS1
TARDBP	RENBP
TARDBP	GET4
TARDBP	NGEF
TARDBP	TBX3
TARDBP	SYNM
TARDBP	CD80
TARDBP	ABHD15
TARDBP	CISD1
TARDBP	VLDLR
TARDBP	MAPKBP1
TARDBP	E2F4
TARDBP	MGAT4A
TARDBP	TSTA3
TARDBP	SLC4A7
TARDBP	DHX37
TARDBP	SPTB
TARDBP	PDK2
TARDBP	FKRP
TARDBP	CEBPA
TARDBP	EPB41L1
TARDBP	RPP21
TARDBP	MEF2D
TARDBP	CTDP1
TARDBP	HPX
TARDBP	COL18A1
TARDBP	ZNF334
TARDBP	PLEKHH3
TARDBP	MPST
TARDBP	PAGE2B
TARDBP	ABCD1
TARDBP	PNPLA1
TARDBP	ZNF596
TARDBP	CCDC137
TARDBP	MID1IP1
TARDBP	C9orf69
TARDBP	RCOR2
TARDBP	PLEC
TARDBP	KCP
TARDBP	SAMSN1
TARDBP	PAOX
TARDBP	CPVL
TARDBP	SLC2A8
TARDBP	DSE
TARDBP	LOC100130950
TARDBP	BEGAIN
TARDBP	S100A5
TARDBP	PSORS1C1
TARDBP	HIVEP3
TARDBP	EXOC3L2
TARDBP	PATL2
TARDBP	SAMD10
TARDBP	YPEL3
TARDBP	PTPRC
TARDBP	H19
TARDBP	C16orf86
TARDBP	ASNA1
TARDBP	LIN7B
TARDBP	ACTG1
TARDBP	ANAPC2
TARDBP	MAP6D1
TARDBP	FLYWCH2
TARDBP	TOLLIP
TARDBP	RILP
TARDBP	FBRS
TARDBP	RTN4RL2
TARDBP	NFKBIL1
TARDBP	LOC148413
TARDBP	SYNGAP1
TARDBP	ZBTB22
TARDBP	STXBP6
TARDBP	LOC151174
TARDBP	RGS14
TARDBP	ZNF786
TARDBP	AKAP12
TARDBP	AGBL2
TARDBP	WDR34
TARDBP	HCFC1
TARDBP	ZNF79
TARDBP	TMTC1
TARDBP	TGFBR2
TARDBP	C8orf48
TARDBP	NPR1
TARDBP	COL5A2
TARDBP	IRGM
TARDBP	SGSM3
TARDBP	CIDECP
TARDBP	ALOX12
TARDBP	HEY1
TARDBP	TP53I3
TARDBP	ACOT8
TARDBP	GPR155
TARDBP	OGFOD2
TARDBP	FHL3
TARDBP	AXIN1
TARDBP	TARBP1
TARDBP	ACSS1
TARDBP	CAPN10
TARDBP	TNIP2
TARDBP	SPPL2B
TARDBP	CORO1B
TARDBP	PRKAR1B
TARDBP	RRAGB
TARDBP	AMPD2
TARDBP	ITGB4
TARDBP	PPP6R2
TARDBP	CAMK2B
TARDBP	TEX13A
TARDBP	NCAPH2
TARDBP	ISYNA1
TARDBP	UFSP1
TARDBP	ADAM15
TARDBP	TRPA1
TARDBP	CNIH2
TARDBP	TNFRSF12A
TARDBP	BCDIN3D
TARDBP	C7orf43
TARDBP	SPHK1
TARDBP	TMEM110
TARDBP	NPR3
TARDBP	ALPK3
TARDBP	KIAA1875
TARDBP	TNPO2
TARDBP	CADM2
TARDBP	DYNC1I1
TARDBP	HGS
TARDBP	ITPKA
TARDBP	KLC3
TARDBP	ALKBH7
TARDBP	TBC1D10A
TARDBP	DGKZ
TARDBP	SNAPC1
TARDBP	BBS2
TARDBP	ABR
TARDBP	REM2
TARDBP	GPR183
TARDBP	SCYL1
TARDBP	PPIL3
TARDBP	TIGD3
TARDBP	STMN3
TARDBP	JAG2
TARDBP	NAB2
TARDBP	CGN
TARDBP	CEP78
TARDBP	ANXA3
TARDBP	ACVR1C
TARDBP	CLDND2
TARDBP	CCDC57
TARDBP	SYTL1
TARDBP	NARFL
TARDBP	ROM1
TARDBP	ADAM8
TARDBP	ZNF48
TARDBP	PCYT1B
TARDBP	SCRIB
TARDBP	STOML1
TARDBP	PM20D2
TARDBP	PDP1
TARDBP	SH2D3A
TARDBP	MBNL3
TARDBP	TMEM175
TARDBP	SLC25A30
TARDBP	PDDC1
TARDBP	BCL3
TARDBP	GMEB2
TARDBP	NHLRC4
TARDBP	DMKN
TARDBP	TMEM51
TARDBP	TEX14
TARDBP	COMT
TARDBP	VCX
TARDBP	MYOM2
TARDBP	LOXL2
TARDBP	CBX6
TARDBP	SPRYD3
TARDBP	PLOD3
TARDBP	C9orf89
TARDBP	ARHGAP4
TARDBP	PKP3
TARDBP	ATP6V0D1
TARDBP	SPATA20
TARDBP	DBIL5P
TARDBP	PARP3
TARDBP	TMEM140
TARDBP	MAP3K10
TARDBP	AZU1
TARDBP	STK31
TARDBP	ADAP1
TARDBP	SHKBP1
TARDBP	IRF3
TARDBP	LIN37
TARDBP	DDX51
TARDBP	HELB
TARDBP	CTU2
TARDBP	COL1A1
TARDBP	CTU1
TARDBP	HAGHL
TARDBP	VIPR1
TARDBP	RAP1GAP2
TARDBP	GVINP1
TARDBP	ZBTB4
TARDBP	IQSEC1
TARDBP	C1QTNF9B
TARDBP	NT5C
TARDBP	ANP32E
TARDBP	LIMK1
TARDBP	GATA1
TARDBP	ATAD3C
TARDBP	AURKC
TARDBP	ZNF107
TARDBP	PPFIA3
TARDBP	RNASEH2C
TARDBP	SYNGR2
TARDBP	ZC3H12B
TARDBP	DYSF
TARDBP	SESTD1
TARDBP	GPAA1
TARDBP	SH3GL1
TARDBP	ALKBH4
TARDBP	BOP1
TARDBP	TM6SF1
TARDBP	IKBKG
TARDBP	PNKP
TARDBP	CCDC88B
TARDBP	TTC22
TARDBP	RUNX3
TARDBP	RIN3
TARDBP	CELF4
TARDBP	FAM83E
TARDBP	ANKRD7
TARDBP	LRAT
TARDBP	TEX101
TARDBP	SNAPC2
TARDBP	DPH2
TARDBP	TM9SF1
TARDBP	ANKRD13B
TARDBP	RAB3IP
TARDBP	BMS1P5
TARDBP	MFI2
TARDBP	PUS1
TARDBP	AOC3
TARDBP	ROMO1
TARDBP	PCDHGA2
TARDBP	C14orf39
TARDBP	DLG4
TARDBP	ZBTB12
TARDBP	C1R
TARDBP	C6orf1
TARDBP	TRIM34
TARDBP	TMUB1
TARDBP	TNNC1
TARDBP	ATXN7L2
TARDBP	SURF6
TARDBP	ACSM3
TARDBP	SP2
TARDBP	SLC35C1
TARDBP	ARFGAP1
TARDBP	TRIM47
TARDBP	CYBA
TARDBP	LOC153684
TARDBP	PCDHGA3
TARDBP	JMJD7
TARDBP	PDIA2
TARDBP	GBA3
TARDBP	PGLS
TARDBP	LRP2BP
TARDBP	IGF1R
TARDBP	KLRK1
TARDBP	NACC2
TARDBP	PRAF2
TARDBP	TTPAL
TARDBP	C17orf99
TARDBP	PSAT1
TARDBP	CGREF1
TARDBP	CELSR2
TARDBP	RRAGD
TARDBP	ARHGEF11
TARDBP	ZNF385D
TARDBP	FAM131C
TARDBP	CASP4
TARDBP	LCAT
TARDBP	BIN1
TARDBP	C16orf91
TARDBP	SLX1A
TARDBP	RAD21L1
TARDBP	GATS
TARDBP	GIMAP2
TARDBP	CFD
TARDBP	ADCK4
TARDBP	LRWD1
TARDBP	MYH15
TARDBP	ISG20
TARDBP	LENG9
TARDBP	TAF1C
TARDBP	ZNF460
TARDBP	TGFB1
TARDBP	WIZ
TARDBP	MZF1
TARDBP	NDUFA11
TARDBP	FDX1L
TARDBP	DDX41
TARDBP	FDXR
TARDBP	MAPK8
TARDBP	CNFN
TARDBP	NRGN
TARDBP	GRN
TARDBP	LGALS12
TARDBP	RNF166
TARDBP	PAK4
TARDBP	YES1
TARDBP	FZD3
TARDBP	PRR5L
TARDBP	SYTL3
TARDBP	RRAD
TARDBP	MRC2
TARDBP	HMHA1
TARDBP	CPEB4
TARDBP	PRICKLE4
TARDBP	LTBP3
TARDBP	DHRS12
TARDBP	KHDRBS3
TARDBP	IVD
TARDBP	LHPP
TARDBP	LGALS3BP
TARDBP	CD81
TARDBP	C2orf27A
TARDBP	TSPAN17
TARDBP	PLEKHG2
TARDBP	TSNARE1
TARDBP	FANCM
TARDBP	ERF
TARDBP	VNN2
TARDBP	SIGLEC10
TARDBP	BID
TARDBP	PRF1
TARDBP	PALM
TARDBP	C16orf59
TARDBP	SHC2
TARDBP	NFKBID
TARDBP	POLD1
TARDBP	NFIX
TARDBP	RASSF8
TARDBP	RNF25
TARDBP	MRPL4
TARDBP	DGAT1
TARDBP	PLEKHG4
TARDBP	CPA4
TARDBP	ZNF396
TARDBP	SLC9A8
TARDBP	RUNX2
TARDBP	ARMC7
TARDBP	ZNF629
TARDBP	SCNN1D
TARDBP	GDPD5
TARDBP	ZMIZ1
TARDBP	STK11
TARDBP	TPST1
TARDBP	PPP1R3E
TARDBP	LINGO1
TARDBP	METTL7B
TARDBP	PPAT
TARDBP	MET
TARDBP	ROGDI
TARDBP	SNW1
TARDBP	ZNF358
TARDBP	PRKRIP1
TARDBP	CDIPT
TARDBP	HSPG2
TARDBP	ACOXL
TARDBP	RERG
TARDBP	ATP1B1
TARDBP	BBC3
TARDBP	MAPK7
TARDBP	GBAP1
TARDBP	DHX34
TARDBP	PKHD1L1
TARDBP	CTAG2
TARDBP	EHHADH
TARDBP	MGRN1
TARDBP	DFNB31
TARDBP	SLC5A3
TARDBP	SCAMP4
TARDBP	BVES
TARDBP	OLAH
TARDBP	SELV
TARDBP	TRIM39-RPP21
TARDBP	TNK2
TARDBP	SNHG9
TARDBP	AHSP
TARDBP	AP1AR
TARDBP	ASAP2
TARDBP	LOC100287042
TARDBP	LMNA
TARDBP	PTPN23
TARDBP	GLTSCR1
TARDBP	CMTM1
TARDBP	DNLZ
TARDBP	DEDD2
TARDBP	PPP6R1
TARDBP	NCOA5
TARDBP	SNHG12
TARDBP	STX1B
