Source	Target
ATF2	NUDC
LDB1	NUDC
SPI1	NUDC
SMC1A	NUDC
CEBPB	NUDC
SMC1A	SLC9A1
MAF	SLC9A1
CEBPB	SLC9A1
SREBF2	SLC9A1
SPI1	SLC9A1
NR3C1	SLC9A1
RAD21	SLC9A1
CTCF	SLC9A1
LDB1	SLC9A1
EGR1	SLC9A1
CREBBP	SLC9A1
INTS13	SLC9A1
SPI1	WDTC1
SMC1A	WDTC1
RAD21	WDTC1
CTCF	WDTC1
ATF2	WDTC1
SREBF2	WDTC1
LDB1	WDTC1
CEBPB	WDTC1
MAF	WDTC1
SMC1A	TMEM222
RAD21	TMEM222
CTCF	TMEM222
SPI1	TMEM222
SREBF2	TMEM222
ATF2	TMEM222
LDB1	TMEM222
EGR1	TMEM222
CEBPB	TMEM222
INTS13	TMEM222
SREBF2	WASF2
CEBPB	WASF2
SPI1	WASF2
SMC1A	WASF2
EGR1	WASF2
MAF	WASF2
INTS13	WASF2
LDB1	WASF2
EPAS1	WASF2
SMC1A	AHDC1
RAD21	AHDC1
CTCF	AHDC1
SREBF2	AHDC1
SPI1	AHDC1
CEBPB	AHDC1
LDB1	AHDC1
SPI1	FGR
SREBF2	FGR
SMC1A	FGR
CEBPB	FGR
LDB1	FGR
CREBBP	FGR
MAF	FGR
NR3C1	FGR
EGR1	FGR
INTS13	FGR
CTCF	FGR
RAD21	FGR
SREBF2	IFI6
CEBPB	IFI6
SP140	IFI6
SMC1A	IFI6
CTCF	IFI6
RAD21	IFI6
SPI1	IFI6
CREBBP	IFI6
LDB1	IFI6
SPI1	FAM76A
EGR1	FAM76A
SREBF2	FAM76A
ATF2	FAM76A
LDB1	FAM76A
SMC1A	FAM76A
CEBPB	FAM76A
SPI1	STX12
CEBPB	STX12
RAD21	STX12
SREBF2	STX12
ATF2	STX12
EGR1	STX12
LDB1	STX12
NAB2	STX12
SMC1A	STX12
MAF	STX12
SPI1	PPP1R8
SMC1A	PPP1R8
ATF2	PPP1R8
SREBF2	PPP1R8
LDB1	PPP1R8
INTS13	PPP1R8
RAD21	THEMIS2
SMC1A	THEMIS2
CTCF	THEMIS2
SPI1	THEMIS2
LDB1	THEMIS2
SREBF2	THEMIS2
CEBPB	THEMIS2
EGR1	THEMIS2
CREBBP	THEMIS2
ATF2	THEMIS2
SREBF2	RPA2
SMC1A	RPA2
CEBPB	RPA2
SPI1	RPA2
LDB1	RPA2
ATF2	RPA2
YY1	RPA2
EGR1	RPA2
SPI1	EYA3
RAD21	EYA3
SMC1A	EYA3
SREBF2	EYA3
LDB1	EYA3
CEBPB	EYA3
EGR1	EYA3
CTCF	EYA3
CREBBP	EYA3
INTS13	EYA3
SPI1	PTAFR
CEBPB	PTAFR
SREBF2	PTAFR
SMC1A	PTAFR
CREBBP	PTAFR
LDB1	PTAFR
RAD21	PTAFR
CTCF	PTAFR
SREBF2	DNAJC8
INTS13	DNAJC8
SPI1	DNAJC8
CEBPB	ATP5IF1
SREBF2	ATP5IF1
SPI1	ATP5IF1
ATF2	ATP5IF1
LDB1	ATP5IF1
SPI1	SESN2
SMC1A	SESN2
RAD21	SESN2
CTCF	SESN2
SREBF2	SESN2
CEBPB	SESN2
LDB1	SESN2
EGR1	SESN2
SREBF2	PHACTR4
CEBPB	PHACTR4
SPI1	PHACTR4
SMC1A	PHACTR4
CTCF	PHACTR4
RAD21	PHACTR4
ATF2	PHACTR4
SP140	PHACTR4
MAF	PHACTR4
SPI1	RCC1
CREBBP	RCC1
RAD21	RCC1
NR3C1	RCC1
SMC1A	RCC1
CTCF	RCC1
SREBF2	RCC1
ATF2	RCC1
SPI1	SNHG3
EGR1	SNHG3
SREBF2	SNHG3
LDB1	SNHG3
INTS13	SNHG3
SREBF2	TRNAU1AP
ATF2	TRNAU1AP
SPI1	TRNAU1AP
LDB1	TRNAU1AP
SMC1A	TRNAU1AP
INTS13	TRNAU1AP
CEBPB	TRNAU1AP
RAD21	SNHG12
SP140	SNHG12
SMC1A	SNHG12
SPI1	SNHG12
CREBBP	SNHG12
NR3C1	SNHG12
INTS13	SNHG12
ATF2	SNHG12
SREBF2	SNHG12
SPI1	TAF12
CREBBP	TAF12
INTS13	TAF12
ATF2	TAF12
SREBF2	TAF12
SREBF2	RAB42
SPI1	RAB42
SMC1A	RAB42
EGR1	RAB42
ATF2	RAB42
LDB1	RAB42
INTS13	RAB42
RAD21	RAB42
CTCF	RAB42
CEBPB	GMEB1
SPI1	GMEB1
SREBF2	GMEB1
SMC1A	GMEB1
MAF	GMEB1
CEBPB	YTHDF2
SPI1	YTHDF2
EGR1	YTHDF2
SREBF2	YTHDF2
SMC1A	YTHDF2
LDB1	YTHDF2
CTCF	YTHDF2
RAD21	YTHDF2
MAF	YTHDF2
SPI1	EPB41
SMC1A	EPB41
CEBPB	EPB41
MAF	EPB41
SREBF2	EPB41
RAD21	EPB41
CTCF	EPB41
ATF2	EPB41
LDB1	EPB41
SP140	EPB41
SPI1	SRSF4
SMC1A	SRSF4
CEBPB	SRSF4
ATF2	SRSF4
INTS13	SRSF4
SREBF2	SRSF4
EGR1	SRSF4
LDB1	SRSF4
RAD21	SRSF4
CTCF	SRSF4
SPI1	MECR
CEBPB	MECR
SP140	MECR
SREBF2	MECR
ATF2	MECR
LDB1	MECR
INTS13	MECR
SPI1	LAPTM5
CREBBP	LAPTM5
SREBF2	LAPTM5
CEBPB	LAPTM5
NR3C1	LAPTM5
LDB1	LAPTM5
ATF2	LAPTM5
SMC1A	LAPTM5
EGR1	LAPTM5
MAF	LAPTM5
RAD21	LAPTM5
CTCF	LAPTM5
SPI1	SDC3
CEBPB	SDC3
SREBF2	SDC3
EPAS1	SDC3
SMC1A	SDC3
LDB1	SDC3
MAF	SDC3
RAD21	SDC3
CTCF	SDC3
NR3C1	SDC3
SPI1	PUM1
SREBF2	PUM1
LDB1	PUM1
SMC1A	PUM1
CEBPB	PUM1
YY1	PUM1
ATF2	PUM1
NR3C1	PUM1
MAF	PUM1
SPI1	SNRNP40
SREBF2	SNRNP40
SREBF2	ZCCHC17
LDB1	ZCCHC17
SPI1	ZCCHC17
SP140	ZCCHC17
CEBPB	ZCCHC17
SMC1A	ZCCHC17
MAF	ZCCHC17
RAD21	FABP3
CTCF	FABP3
SPI1	FABP3
SREBF2	FABP3
HIF1A	FABP3
LDB1	FABP3
RAD21	PEF1
CTCF	PEF1
SMC1A	PEF1
SPI1	PEF1
CEBPB	PEF1
SREBF2	PEF1
LDB1	PEF1
YY1	PEF1
ATF2	PEF1
SPI1	PTP4A2
CEBPB	PTP4A2
SMC1A	PTP4A2
SREBF2	PTP4A2
LDB1	PTP4A2
CREBBP	PTP4A2
CTCF	PTP4A2
RAD21	PTP4A2
RAD21	KHDRBS1
CTCF	KHDRBS1
SMC1A	KHDRBS1
SPI1	KHDRBS1
SREBF2	KHDRBS1
ATF2	KHDRBS1
EGR1	KHDRBS1
LDB1	KHDRBS1
CEBPB	KHDRBS1
SPI1	TMEM39B
LDB1	TMEM39B
SMC1A	TMEM39B
CEBPB	TMEM39B
RAD21	TMEM39B
CTCF	TMEM39B
SREBF2	TMEM39B
EGR1	TMEM39B
LDB1	KPNA6
SPI1	KPNA6
CEBPB	KPNA6
SREBF2	KPNA6
CTCF	KPNA6
SMC1A	KPNA6
SPI1	TXLNA
CEBPB	TXLNA
SREBF2	TXLNA
ATF2	TXLNA
INTS13	TXLNA
SMC1A	EIF3I
SPI1	EIF3I
RAD21	EIF3I
CTCF	EIF3I
SPI1	HDAC1
SREBF2	HDAC1
LDB1	HDAC1
SP140	HDAC1
SMC1A	HDAC1
SPI1	BSDC1
SREBF2	BSDC1
ATF2	BSDC1
LDB1	BSDC1
EGR1	BSDC1
SMC1A	BSDC1
RAD21	BSDC1
CTCF	BSDC1
SP140	BSDC1
SPI1	ZBTB8OS
SREBF2	ZBTB8OS
SMC1A	ZBTB8OS
INTS13	ZBTB8OS
RAD21	ZBTB8OS
EGR1	ZBTB8OS
CEBPB	ZBTB8OS
NR3C1	ZBTB8OS
CREBBP	ZBTB8OS
SREBF2	RBBP4
ATF2	RBBP4
LDB1	RBBP4
SPI1	RBBP4
SPI1	SYNC
SREBF2	SYNC
CEBPB	SYNC
RAD21	SYNC
CTCF	SYNC
SMC1A	SYNC
LDB1	SYNC
SPI1	S100PBP
SMC1A	S100PBP
CEBPB	S100PBP
MAF	S100PBP
SREBF2	S100PBP
ATF2	S100PBP
LDB1	S100PBP
RAD21	S100PBP
RAD21	RNF19B
SMC1A	RNF19B
CTCF	RNF19B
SPI1	RNF19B
SREBF2	RNF19B
CEBPB	RNF19B
CREBBP	RNF19B
LDB1	RNF19B
ATF2	RNF19B
INTS13	RNF19B
MAF	RNF19B
EGR1	RNF19B
SPI1	AK2
SREBF2	AK2
SMC1A	AK2
RAD21	AK2
CTCF	AK2
CREBBP	AK2
CEBPB	AK2
LDB1	AK2
SPI1	ZNF362
SREBF2	ZNF362
CEBPB	ZNF362
SP140	ZNF362
SREBF2	PHC2
CEBPB	PHC2
SPI1	PHC2
LDB1	PHC2
SMC1A	PHC2
ATF2	PHC2
EGR1	PHC2
CREBBP	PHC2
RAD21	PHC2
SPI1	SMIM12
CEBPB	SMIM12
SMC1A	SMIM12
MAF	SMIM12
RAD21	SMIM12
SREBF2	SMIM12
CTCF	SMIM12
LDB1	SMIM12
SP140	SMIM12
SPI1	TMEM35B
CEBPB	TMEM35B
SREBF2	TMEM35B
SPI1	ZMYM6
SREBF2	ZMYM6
SMC1A	ZMYM6
INTS13	ZMYM6
EGR2	ZMYM6
ATF2	ZMYM6
SPI1	ZMYM1
ATF2	ZMYM1
SREBF2	ZMYM1
SMC1A	ZMYM1
RAD21	ZMYM1
SPI1	SFPQ
CEBPB	SFPQ
YY1	SFPQ
INTS13	SFPQ
SREBF2	SFPQ
CREBBP	SFPQ
LDB1	SFPQ
SMC1A	SFPQ
RAD21	SFPQ
CTCF	SFPQ
MAF	SFPQ
SMC1A	ZMYM4
MAF	ZMYM4
SREBF2	ZMYM4
SPI1	ZMYM4
ATF2	ZMYM4
LDB1	ZMYM4
CEBPB	ZMYM4
RAD21	ZMYM4
CTCF	ZMYM4
CEBPB	ZMYM4-AS1
SPI1	ZMYM4-AS1
RAD21	ZMYM4-AS1
SMC1A	ZMYM4-AS1
CTCF	ZMYM4-AS1
SREBF2	ZMYM4-AS1
MAF	ZMYM4-AS1
NR3C1	ZMYM4-AS1
SPI1	KIAA0319L
CEBPB	KIAA0319L
SMC1A	KIAA0319L
RAD21	KIAA0319L
CTCF	KIAA0319L
SREBF2	KIAA0319L
SPI1	PSMB2
SP140	PSMB2
SREBF2	PSMB2
LDB1	PSMB2
EGR1	PSMB2
SMC1A	PSMB2
MAF	PSMB2
SPI1	C1orf216
SREBF2	C1orf216
CEBPB	C1orf216
SMC1A	C1orf216
MAF	C1orf216
CTCF	C1orf216
RAD21	C1orf216
SP140	C1orf216
SPI1	CLSPN
SREBF2	CLSPN
INTS13	CLSPN
SMC1A	CLSPN
RAD21	CLSPN
CTCF	CLSPN
CEBPB	CLSPN
SPI1	AGO4
SMC1A	AGO4
MAF	AGO4
CEBPB	AGO4
SREBF2	AGO4
LDB1	AGO4
SPI1	AGO1
CEBPB	AGO1
LDB1	AGO1
SMC1A	AGO1
RAD21	AGO1
CTCF	AGO1
MAF	AGO1
SREBF2	AGO1
ATF2	AGO1
SPI1	AGO3
SMC1A	AGO3
MAF	AGO3
SREBF2	AGO3
INTS13	AGO3
CEBPB	AGO3
SP140	AGO3
SPI1	TRAPPC3
SREBF2	TRAPPC3
ATF2	TRAPPC3
SMC1A	TRAPPC3
LDB1	TRAPPC3
RAD21	TRAPPC3
CTCF	TRAPPC3
CREBBP	TRAPPC3
SREBF2	MAP7D1
SPI1	MAP7D1
INTS13	MAP7D1
MAF	MAP7D1
SMC1A	MAP7D1
CEBPB	MAP7D1
RAD21	MAP7D1
CTCF	MAP7D1
SPI1	THRAP3
CEBPB	THRAP3
SREBF2	THRAP3
SMC1A	THRAP3
LDB1	THRAP3
RAD21	THRAP3
CREBBP	THRAP3
EGR1	THRAP3
MAF	THRAP3
SMC1A	SH3D21
MAF	SH3D21
SREBF2	SH3D21
RAD21	SH3D21
CTCF	SH3D21
SPI1	SH3D21
CEBPB	SH3D21
SPI1	EVA1B
SREBF2	EVA1B
SMC1A	EVA1B
RAD21	EVA1B
CTCF	EVA1B
CEBPB	EVA1B
SREBF2	STK40
CEBPB	STK40
SPI1	STK40
CTCF	STK40
SMC1A	STK40
RAD21	STK40
ATF2	STK40
EGR1	STK40
LDB1	STK40
CREBBP	STK40
INTS13	STK40
SMC1A	LSM10
SPI1	LSM10
SREBF2	LSM10
SPI1	MRPS15
CEBPB	MRPS15
SREBF2	MRPS15
SMC1A	MRPS15
YY1	MRPS15
RAD21	MRPS15
EGR1	MRPS15
INTS13	MRPS15
ATF2	MRPS15
LDB1	MRPS15
CREBBP	MRPS15
SPI1	CSF3R
CEBPB	CSF3R
SREBF2	CSF3R
SMC1A	CSF3R
EGR1	CSF3R
RAD21	CSF3R
CTCF	CSF3R
MAF	CSF3R
ATF2	MEAF6
CTCF	MEAF6
INTS13	MEAF6
SPI1	MEAF6
SREBF2	MEAF6
SPI1	SNIP1
CEBPB	SNIP1
SMC1A	SNIP1
SREBF2	SNIP1
LDB1	SNIP1
SPI1	GNL2
EGR1	GNL2
SREBF2	GNL2
ATF2	GNL2
SMC1A	GNL2
RAD21	GNL2
CTCF	GNL2
CEBPB	GNL2
SPI1	C1orf122
SPI1	MTF1
SREBF2	MTF1
CEBPB	MTF1
CREBBP	MTF1
SMC1A	MTF1
EGR1	MTF1
LDB1	MTF1
RAD21	MTF1
CTCF	MTF1
NR3C1	INPP5B
SPI1	INPP5B
SREBF2	INPP5B
SMC1A	INPP5B
LDB1	INPP5B
INTS13	INPP5B
RAD21	INPP5B
CEBPB	INPP5B
SMC1A	SF3A3
RAD21	SF3A3
CTCF	SF3A3
SPI1	SF3A3
EGR1	SF3A3
SREBF2	SF3A3
LDB1	SF3A3
CEBPB	SF3A3
MAF	SF3A3
SPI1	FHL3
SPI1	UTP11
SREBF2	UTP11
EGR1	UTP11
SMC1A	UTP11
LDB1	UTP11
RAD21	UTP11
CTCF	UTP11
SPI1	RRAGC
RAD21	RRAGC
CTCF	RRAGC
SMC1A	RRAGC
CEBPB	RRAGC
SREBF2	RRAGC
INTS13	RRAGC
SPI1	MYCBP
SPI1	AKIRIN1
SREBF2	AKIRIN1
ATF2	AKIRIN1
LDB1	AKIRIN1
CEBPB	AKIRIN1
SREBF2	NDUFS5
SPI1	NDUFS5
SMC1A	NDUFS5
LDB1	NDUFS5
CEBPB	NDUFS5
SPI1	MACF1
CEBPB	MACF1
SREBF2	MACF1
SMC1A	MACF1
RAD21	MACF1
CTCF	MACF1
LDB1	MACF1
EGR1	MACF1
CREBBP	MACF1
MAF	MACF1
NR3C1	MACF1
SPI1	PABPC4
SREBF2	PABPC4
CREBBP	PABPC4
INTS13	PABPC4
CTCF	PABPC4
SMC1A	PABPC4
RAD21	PABPC4
LDB1	PABPC4
RAD21	PPIE
SMC1A	PPIE
CTCF	PPIE
LDB1	PPIE
SREBF2	PPIE
SPI1	PPIE
CEBPB	PPIE
MAF	PPIE
YY1	PPIE
SREBF2	TRIT1
CEBPB	TRIT1
SPI1	TRIT1
SMC1A	TRIT1
LDB1	TRIT1
CREBBP	TRIT1
YY1	TRIT1
ATF2	TRIT1
SREBF2	MFSD2A
LDB1	MFSD2A
EGR1	MFSD2A
CEBPB	MFSD2A
SPI1	MFSD2A
ATF2	MFSD2A
CREBBP	MFSD2A
SMC1A	MFSD2A
YY1	MFSD2A
NR3C1	MFSD2A
RAD21	MFSD2A
CTCF	MFSD2A
CEBPB	CAP1
SPI1	CAP1
LDB1	CAP1
SMC1A	CAP1
RAD21	CAP1
CTCF	CAP1
EGR1	CAP1
SREBF2	CAP1
YY1	CAP1
CREBBP	CAP1
INTS13	CAP1
SPI1	PPT1
LDB1	PPT1
SREBF2	PPT1
CREBBP	PPT1
CEBPB	PPT1
CTCF	PPT1
SMC1A	PPT1
RAD21	PPT1
YY1	PPT1
INTS13	PPT1
SPI1	RLF
LDB1	RLF
SP140	RLF
MAF	RLF
CEBPB	RLF
SMC1A	RLF
RAD21	RLF
CTCF	RLF
SREBF2	RLF
ATF2	RLF
YY1	RLF
INTS13	RLF
EGR2	RLF
YY1	ZMPSTE24
SPI1	ZMPSTE24
SREBF2	ZMPSTE24
EGR1	ZMPSTE24
LDB1	ZMPSTE24
CEBPB	ZMPSTE24
SMC1A	ZMPSTE24
SPI1	SMAP2
CEBPB	SMAP2
SMC1A	SMAP2
SREBF2	SMAP2
CREBBP	SMAP2
YY1	SMAP2
LDB1	SMAP2
ATF2	SMAP2
MAF	SMAP2
NR3C1	SMAP2
EGR1	SMAP2
RAD21	SMAP2
CTCF	SMAP2
SPI1	ZNF684
CEBPB	ZNF684
YY1	ZNF684
SREBF2	ZNF684
LDB1	ZNF684
EGR1	ZNF684
CTCF	ZNF684
RAD21	ZNF684
SMC1A	ZNF684
SPI1	NFYC
LDB1	NFYC
SREBF2	NFYC
YY1	NFYC
EGR1	NFYC
SMC1A	NFYC
INTS13	NFYC
CEBPB	NFYC
SREBF2	CTPS1
SPI1	CTPS1
SMC1A	CTPS1
MAF	CTPS1
CEBPB	CTPS1
LDB1	CTPS1
RAD21	CTPS1
CTCF	CTPS1
ATF2	CTPS1
EGR1	CTPS1
SP140	CTPS1
SPI1	SCMH1
LDB1	SCMH1
NR3C1	SCMH1
CEBPB	SCMH1
RAD21	SCMH1
SMC1A	SCMH1
CTCF	SCMH1
SREBF2	SCMH1
EGR1	SCMH1
CREBBP	SCMH1
SPI1	HIVEP3
LDB1	HIVEP3
SMC1A	HIVEP3
CREBBP	HIVEP3
SREBF2	HIVEP3
YY1	HIVEP3
CEBPB	HIVEP3
EGR1	HIVEP3
SP140	HIVEP3
MAF	HIVEP3
RAD21	HIVEP3
CTCF	HIVEP3
SPI1	FOXJ3
CTCF	FOXJ3
RAD21	FOXJ3
CEBPB	FOXJ3
NAB2	FOXJ3
SREBF2	FOXJ3
ATF2	FOXJ3
LDB1	FOXJ3
SMC1A	FOXJ3
SP140	FOXJ3
SREBF2	PPCS
SPI1	PPCS
ATF2	PPCS
EGR2	PPCS
SP140	PPCS
INTS13	PPCS
SREBF2	CCDC30
SPI1	CCDC30
LDB1	CCDC30
ATF2	CCDC30
SMC1A	CCDC30
MAF	CCDC30
RAD21	CCDC30
CTCF	CCDC30
CEBPB	CCDC30
SPI1	PPIH
SMC1A	PPIH
MAF	PPIH
LDB1	PPIH
SREBF2	PPIH
SP140	PPIH
CEBPB	YBX1
SREBF2	YBX1
SPI1	YBX1
LDB1	YBX1
EGR1	YBX1
YY1	YBX1
SMC1A	YBX1
MAF	YBX1
HIF1A	YBX1
SPI1	P3H1
SMC1A	P3H1
CTCF	P3H1
RAD21	P3H1
LDB1	P3H1
SREBF2	C1orf50
ATF2	C1orf50
SPI1	C1orf50
LDB1	C1orf50
EGR2	C1orf50
INTS13	C1orf50
SP140	C1orf50
CEBPB	C1orf50
SMC1A	ERMAP
MAF	ERMAP
CEBPB	ERMAP
SPI1	ERMAP
SREBF2	ERMAP
YY1	ERMAP
INTS13	ERMAP
SPI1	EBNA1BP2
SREBF2	EBNA1BP2
EGR1	EBNA1BP2
SMC1A	EBNA1BP2
CEBPB	EBNA1BP2
MAF	EBNA1BP2
SPI1	ELOVL1
SREBF2	ELOVL1
LDB1	ELOVL1
EGR1	ELOVL1
SMC1A	ELOVL1
SPI1	MED8
SMC1A	MED8
LDB1	MED8
SREBF2	MED8
CEBPB	MED8
CREBBP	MED8
LDB1	SZT2
EGR1	SZT2
SMC1A	SZT2
CEBPB	SZT2
RAD21	SZT2
CTCF	SZT2
SPI1	KDM4A
SREBF2	KDM4A
LDB1	KDM4A
EGR1	KDM4A
ATF2	KDM4A
INTS13	KDM4A
CEBPB	KDM4A
MAF	KDM4A
SMC1A	KDM4A
SMC1A	KDM4A-AS1
SPI1	KDM4A-AS1
SREBF2	KDM4A-AS1
LDB1	KDM4A-AS1
SREBF2	ST3GAL3
LDB1	ST3GAL3
YY1	ST3GAL3
INTS13	ST3GAL3
SPI1	ST3GAL3
SPI1	IPO13
RAD21	IPO13
CTCF	IPO13
SMC1A	IPO13
SREBF2	IPO13
LDB1	IPO13
SREBF2	ATP6V0B
LDB1	ATP6V0B
SPI1	ATP6V0B
ATF2	ATP6V0B
INTS13	ATP6V0B
SMC1A	ATP6V0B
SPI1	DMAP1
SREBF2	DMAP1
LDB1	DMAP1
RAD21	DMAP1
SMC1A	DMAP1
CTCF	DMAP1
SPI1	ERI3
CEBPB	ERI3
SMC1A	ERI3
MAF	ERI3
CTCF	ERI3
RAD21	ERI3
SREBF2	ERI3
SP140	ERI3
LDB1	ERI3
SPI1	RNF220
SP140	RNF220
CEBPB	RNF220
SMC1A	RNF220
LDB1	RNF220
SREBF2	RNF220
RAD21	RNF220
CTCF	RNF220
MAF	RNF220
YY1	RNF220
INTS13	RNF220
SPI1	TMEM53
SREBF2	TMEM53
EGR1	TMEM53
ATF2	TMEM53
SREBF2	RPS8
SPI1	RPS8
INTS13	RPS8
CREBBP	RPS8
SREBF2	PLK3
SMC1A	PLK3
RAD21	PLK3
SPI1	PLK3
CTCF	PLK3
LDB1	PLK3
EGR1	PLK3
CREBBP	PLK3
INTS13	PLK3
SREBF2	BTBD19
EGR1	BTBD19
SPI1	BTBD19
LDB1	BTBD19
CEBPB	BTBD19
SMC1A	BTBD19
MAF	BTBD19
RAD21	BTBD19
CREBBP	BTBD19
INTS13	BTBD19
NR3C1	BTBD19
SPI1	EIF2B3
RAD21	EIF2B3
CTCF	EIF2B3
SMC1A	EIF2B3
MAF	EIF2B3
CEBPB	EIF2B3
SREBF2	EIF2B3
EGR1	EIF2B3
ATF2	EIF2B3
LDB1	EIF2B3
HIF1A	EIF2B3
CEBPB	HECTD3
SPI1	HECTD3
SMC1A	HECTD3
RAD21	HECTD3
SREBF2	HECTD3
HIF1A	HECTD3
SREBF2	UROD
SPI1	UROD
HIF1A	UROD
LDB1	UROD
SMC1A	UROD
RAD21	UROD
CTCF	UROD
CEBPB	UROD
MAF	UROD
SPI1	TESK2
CEBPB	TESK2
LDB1	TESK2
SREBF2	TESK2
SMC1A	TESK2
NR3C1	TESK2
CTCF	TESK2
RAD21	TESK2
SP140	TESK2
CEBPB	PRDX1
SMC1A	PRDX1
RAD21	PRDX1
CTCF	PRDX1
SPI1	PRDX1
SP140	PRDX1
SREBF2	PRDX1
EGR1	PRDX1
CREBBP	PRDX1
NR3C1	PRDX1
LDB1	PRDX1
ATF2	PRDX1
SREBF2	AKR1A1
SPI1	AKR1A1
CEBPB	AKR1A1
SMC1A	AKR1A1
CREBBP	AKR1A1
LDB1	AKR1A1
EGR1	AKR1A1
RAD21	AKR1A1
SMC1A	NASP
RAD21	NASP
CTCF	NASP
SPI1	NASP
SREBF2	NASP
CEBPB	NASP
LDB1	NASP
EGR1	NASP
YY1	NASP
MAF	NASP
SPI1	GPBP1L1
CEBPB	GPBP1L1
YY1	GPBP1L1
ATF2	GPBP1L1
SREBF2	GPBP1L1
EGR1	GPBP1L1
LDB1	GPBP1L1
SREBF2	TMEM69
CREBBP	TMEM69
SPI1	TMEM69
SMC1A	TMEM69
CEBPB	MAST2
LDB1	MAST2
SPI1	MAST2
SMC1A	MAST2
SREBF2	MAST2
ATF2	MAST2
RAD21	MAST2
CTCF	MAST2
MAF	MAST2
SPI1	PIK3R3
RAD21	PIK3R3
SMC1A	PIK3R3
CTCF	PIK3R3
CEBPB	PIK3R3
SREBF2	PIK3R3
LDB1	PIK3R3
CREBBP	PIK3R3
INTS13	PIK3R3
ATF2	PIK3R3
SPI1	LRRC41
CEBPB	LRRC41
YY1	LRRC41
INTS13	LRRC41
LDB1	LRRC41
SREBF2	LRRC41
EGR1	LRRC41
SPI1	UQCRH
CEBPB	UQCRH
SPI1	NSUN4
RAD21	NSUN4
SMC1A	NSUN4
CTCF	NSUN4
LDB1	NSUN4
SREBF2	NSUN4
EGR1	NSUN4
CEBPB	NSUN4
SPI1	MKNK1-AS1
SMC1A	MKNK1-AS1
MAF	MKNK1-AS1
CEBPB	MKNK1-AS1
CEBPB	MKNK1
SREBF2	MKNK1
SPI1	MKNK1
SMC1A	MKNK1
CREBBP	MKNK1
LDB1	MKNK1
EGR1	MKNK1
ATF2	MKNK1
SP140	MKNK1
RAD21	MKNK1
SREBF2	MOB3C
SPI1	MOB3C
LDB1	MOB3C
SMC1A	MOB3C
RAD21	MOB3C
CTCF	MOB3C
SPI1	ATPAF1
SPI1	EFCAB14
LDB1	EFCAB14
SREBF2	EFCAB14
SMC1A	EFCAB14
MAF	EFCAB14
INTS13	EFCAB14
RAD21	EFCAB14
CTCF	EFCAB14
CEBPB	EFCAB14
SPI1	STIL
SREBF2	STIL
EGR1	STIL
LDB1	STIL
INTS13	STIL
CTCF	STIL
SREBF2	CMPK1
SPI1	CMPK1
LDB1	CMPK1
SMC1A	CMPK1
CTCF	CMPK1
RAD21	SPATA6
CEBPB	SPATA6
SPI1	SPATA6
NR3C1	SPATA6
SMC1A	SPATA6
MAF	SPATA6
SP140	SPATA6
SREBF2	SPATA6
ATF2	SPATA6
LDB1	SPATA6
CTCF	SPATA6
SPI1	FAF1
SMC1A	FAF1
MAF	FAF1
CEBPB	FAF1
RAD21	FAF1
CTCF	FAF1
SP140	FAF1
SREBF2	FAF1
NAB2	FAF1
INTS13	FAF1
EGR2	FAF1
SREBF2	RNF11
SPI1	RNF11
CEBPB	RNF11
CEBPB	EPS15
SPI1	EPS15
MAF	EPS15
SMC1A	EPS15
SREBF2	EPS15
LDB1	EPS15
ATF2	EPS15
RAD21	EPS15
CTCF	EPS15
SPI1	OSBPL9
CEBPB	OSBPL9
SREBF2	OSBPL9
SMC1A	OSBPL9
LDB1	OSBPL9
YY1	OSBPL9
RAD21	OSBPL9
CTCF	OSBPL9
SP140	OSBPL9
CREBBP	OSBPL9
SREBF2	NRDC
SPI1	NRDC
SP140	NRDC
INTS13	NRDC
CEBPB	NRDC
LDB1	NRDC
RAD21	NRDC
SMC1A	NRDC
CTCF	NRDC
SPI1	TXNDC12
SREBF2	TXNDC12
CEBPB	TXNDC12
SREBF2	BTF3L4
SPI1	BTF3L4
CREBBP	BTF3L4
CEBPB	BTF3L4
MAF	BTF3L4
SMC1A	BTF3L4
SPI1	CC2D1B
CEBPB	CC2D1B
SREBF2	CC2D1B
LDB1	CC2D1B
SMC1A	CC2D1B
RAD21	CC2D1B
CTCF	CC2D1B
MAF	CC2D1B
INTS13	CC2D1B
ATF2	CC2D1B
SREBF2	PRPF38A
SPI1	PRPF38A
CEBPB	PRPF38A
INTS13	PRPF38A
NAB2	PRPF38A
SPI1	TUT4
SREBF2	TUT4
CEBPB	TUT4
SP140	TUT4
EGR2	TUT4
LDB1	TUT4
NR3C1	COA7
RAD21	COA7
SREBF2	COA7
SPI1	COA7
CEBPB	COA7
SMC1A	COA7
CTCF	COA7
LDB1	COA7
INTS13	COA7
ATF2	COA7
SPI1	ZYG11B
SMC1A	ZYG11B
MAF	ZYG11B
CEBPB	ZYG11B
SREBF2	ZYG11B
ATF2	ZYG11B
LDB1	ZYG11B
RAD21	ZYG11B
CTCF	ZYG11B
SPI1	ECHDC2
RAD21	ECHDC2
CTCF	ECHDC2
LDB1	ECHDC2
SPI1	SCP2
SMC1A	SCP2
MAF	SCP2
LDB1	SCP2
EGR1	SCP2
CEBPB	SCP2
RAD21	CPT2
SPI1	CPT2
SMC1A	CPT2
CTCF	CPT2
CEBPB	CPT2
MAF	CPT2
